-0.027794,-0.404985,0.376406,0.469865,0.166739,0.393060,-0.180244,0.303743,-0.112421,-0.444720,-0.052266,0.061161,0.083810,-0.011411,0.190069,0.205841,0.335861,-0.298055,0.064011,-0.376269,0.084674,-0.557116,0.466572,0.328757,-0.291984,-0.406210,-0.161449,-0.278062,-0.393677,0.170886,0.022185,-0.143783,-0.088978,0.253841,-0.225554,0.396607,-0.316988,0.109393,0.022480,-0.110528
-0.023544,-0.284837,0.337825,0.358764,0.280848,0.044492,0.077028,-0.017670,0.020680,-0.202329,-0.081280,-0.038308,0.185954,0.027116,-0.198285,0.325131,-0.054036,-0.354938,0.420238,-0.287531,0.077625,-0.228496,0.071802,0.143791,-0.440956,-0.294419,-0.094866,-0.415964,-0.194400,0.197497,-0.083140,0.154225,-0.105005,0.113688,0.076076,0.358465,-0.076749,0.113853,0.190655,-0.042592
-0.154712,-0.275789,0.240332,0.362766,0.192600,0.160141,-0.125758,0.156029,-0.003172,-0.319708,-0.274059,0.088756,0.106792,-0.182727,-0.011529,0.326411,0.145310,-0.358483,0.227361,-0.456767,-0.096028,-0.296783,0.247384,0.421006,-0.249002,-0.376512,-0.344039,-0.391266,-0.260938,0.006817,-0.253049,-0.056657,0.007794,-0.041819,0.182607,0.363079,-0.042613,0.046251,0.029079,-0.135001
0.428705,-0.207698,0.083933,-0.216516,0.206872,0.321524,0.123983,-0.216507,0.367148,0.149664,0.253867,0.243428,-0.212247,0.004349,-0.220875,0.454354,0.111760,-0.232991,0.333509,-0.099176,0.199373,-0.096849,0.073425,0.302760,-0.181458,-0.340442,-0.175039,0.182631,-0.237376,0.177492,-0.197073,0.190219,0.007307,0.412726,-0.282431,-0.170186,-0.276675,0.128856,-0.056820,0.069400
-0.982286,0.126858,-0.138893,1.152119,-0.628391,0.145348,1.170933,-1.218493,0.927925,0.262223,1.053079,1.511253,-2.407031,1.513993,-0.350996,-0.509374,-0.202350,0.424524,0.109156,-0.336652,0.184602,-0.317564,-0.425626,1.290284,0.262392,-0.978611,1.007051,0.940748,0.077191,-1.100003,0.385400,-1.670562,-0.910658,0.269644,-1.327068,0.995590,-2.061519,-1.453193,0.297734,-0.099409
0.223964,-0.600376,0.690292,0.560527,0.240512,-0.121677,0.170694,-0.303995,0.032524,0.046522,0.398482,0.078417,0.107257,0.258610,-0.344535,0.219174,-0.177628,-0.367324,0.459233,0.006146,0.416160,-0.303905,0.051530,-0.081147,-0.512422,-0.150580,0.077311,-0.318901,-0.306984,0.277154,0.324914,0.184530,-0.481098,0.115463,-0.142342,0.300142,-0.475414,0.170694,0.484380,0.201182
0.582965,-0.196197,0.218563,0.256683,0.586034,-0.227127,0.618895,-0.407012,0.121535,0.241888,0.327837,-0.382436,0.605254,0.753286,-0.464737,-0.089179,-0.386990,-0.221121,0.620495,0.182692,-0.061711,-0.342475,-0.258806,-0.361724,-0.811186,0.012171,0.270007,-0.389804,-0.310897,0.355723,-0.012643,0.494339,-0.104328,0.460404,0.029897,0.615335,-0.211332,0.446085,0.529668,-0.313303
0.162677,-0.681900,0.720636,0.531569,0.056947,0.195086,-0.014513,-0.017517,0.094582,-0.235045,0.430168,0.331067,-0.076306,0.155884,-0.159831,0.248346,0.100001,-0.425992,0.117843,0.025759,0.481434,-0.495074,0.484739,-0.029059,-0.433427,-0.265932,0.054806,-0.180162,-0.443094,0.314845,0.573503,-0.049571,-0.525974,0.262048,-0.364867,0.244363,-0.608767,0.028660,0.224164,0.118084
-0.156685,-0.274824,0.241106,0.364637,0.192642,0.158107,-0.122934,0.153447,-0.002893,-0.317207,-0.273931,0.087659,0.107689,-0.181419,-0.014234,0.327096,0.142168,-0.358469,0.229869,-0.458228,-0.095706,-0.293134,0.244835,0.420584,-0.250984,-0.376134,-0.342984,-0.391378,-0.259079,0.007273,-0.253174,-0.054599,0.006598,-0.043246,0.184907,0.362525,-0.040552,0.045964,0.031442,-0.133539
0.221175,-0.318582,0.333549,0.293323,0.331626,0.085748,0.162181,-0.065280,0.094120,-0.187655,0.153534,-0.058388,0.204923,0.227452,-0.280073,0.194190,-0.087591,-0.293629,0.383659,-0.068662,0.134089,-0.369506,0.141362,-0.108010,-0.567203,-0.186838,0.120210,-0.249409,-0.309101,0.358703,0.092367,0.232024,-0.141264,0.356255,-0.142807,0.431189,-0.220858,0.171968,0.235745,-0.132828
-0.636409,-0.511977,0.314382,1.241913,-0.385867,-0.026313,0.553592,-0.745996,0.598527,0.321238,0.921894,1.017084,-1.759063,0.789958,-0.315911,-0.007782,0.148765,0.009829,0.082999,0.023043,0.362950,-0.344445,0.250988,1.016732,-0.143346,-0.643355,0.738303,0.688217,-0.345341,-0.476196,0.726378,-1.312897,-0.699680,-0.118168,-0.719651,0.500097,-1.831496,-1.163628,0.195271,-0.143081
0.354855,-0.305627,0.311784,0.367492,0.354858,0.174395,0.250035,-0.118920,0.067832,-0.050646,0.218775,-0.198798,0.357072,0.356709,-0.137012,-0.030991,-0.056619,-0.197300,0.345155,-0.136012,0.021129,-0.450124,0.162389,-0.016872,-0.573748,-0.188897,0.131876,-0.227401,-0.342599,0.226114,0.009131,0.239540,-0.035175,0.349933,-0.145712,0.512688,-0.311883,0.312216,0.404904,-0.235897
-0.967714,0.054010,0.324809,1.190896,-0.488965,-0.037633,1.244417,-1.376008,1.062589,0.153624,1.391016,1.974851,-2.457706,1.809806,-0.215312,-0.446916,-0.112196,0.322148,0.222843,-0.263296,0.487700,-0.465287,-0.533799,1.392570,0.317394,-0.833640,1.111103,1.041410,0.142330,-1.459810,0.485027,-1.827877,-1.200840,0.269390,-1.127837,0.858064,-2.381596,-1.414053,0.681080,0.017389
-0.034075,0.284585,0.365378,-0.307409,-0.133747,0.778632,-0.361569,0.415467,0.283062,-0.530629,-0.009318,0.950221,-0.482874,-0.441075,0.273126,0.201620,0.502709,-0.533220,-0.347548,0.027451,0.387937,-0.035579,0.009204,0.475323,-0.039759,-0.732088,-0.182798,-0.330854,-0.445201,0.163591,-0.613333,0.185453,-0.421076,0.588127,-0.184597,0.304865,-0.258429,0.375016,0.250765,0.199624
0.021136,-0.275806,0.472300,0.499962,0.254626,0.080696,0.246579,-0.165328,0.076104,-0.180606,0.101437,-0.000738,0.117459,0.155554,-0.325173,0.243477,-0.195058,-0.316057,0.443391,-0.196490,0.281792,-0.237675,0.103338,0.083748,-0.459229,-0.319415,0.137721,-0.244585,-0.097810,0.173108,0.155950,0.162855,-0.257208,0.202654,-0.103088,0.315691,-0.256248,0.059967,0.239689,0.042729
0.474200,-0.224007,0.195975,0.378434,0.979557,-0.286404,0.675115,-0.885968,0.016511,0.868204,0.563724,-0.764425,0.699047,1.425052,-0.329736,-0.505667,-0.531822,-0.058054,1.005153,0.374332,-0.453889,-0.482862,-0.445771,-0.198851,-1.198092,0.193877,0.755490,0.166769,-0.167771,0.395144,-0.185623,0.190861,-0.120359,0.522869,0.179514,0.868710,-0.439259,0.430680,1.199833,-0.462906
-1.040182,0.204631,-0.013604,1.149123,-0.652331,0.219404,1.042783,-1.139698,0.785350,0.046638,1.206122,1.678240,-2.493684,1.547079,-0.254095,-0.397935,-0.195643,0.377173,0.054086,-0.305620,0.345304,-0.536826,-0.385490,1.323771,0.234419,-0.978380,1.065371,0.906432,0.151060,-1.086228,0.458018,-1.782877,-1.084183,0.331059,-1.447382,0.861490,-2.230780,-1.514194,0.305497,0.083382
0.108207,-0.403666,0.566326,0.494406,0.194863,0.191412,0.124297,0.000425,0.015735,-0.354167,0.224871,0.102106,0.038983,0.236863,-0.247739,0.206458,-0.087634,-0.377760,0.302284,-0.009501,0.475447,-0.475609,0.302702,-0.059777,-0.443644,-0.355240,0.240547,-0.194471,-0.188099,0.369940,0.468815,0.079899,-0.386189,0.491454,-0.447114,0.344559,-0.449846,0.021691,0.091946,0.116665
0.134217,-0.372951,0.483006,0.454632,0.209184,0.125546,0.162850,-0.039991,0.065602,-0.263795,0.229910,0.070092,0.085645,0.251541,-0.308062,0.186639,-0.115794,-0.358142,0.309053,0.006443,0.393871,-0.422411,0.260019,-0.096885,-0.487175,-0.309757,0.221518,-0.220007,-0.227743,0.347421,0.383451,0.143899,-0.312379,0.453854,-0.350710,0.388994,-0.363591,0.084215,0.123104,0.042297
0.300749,-0.356092,0.411710,0.308341,0.380784,0.044576,0.224650,-0.121900,0.075667,-0.153164,0.239001,-0.100746,0.224962,0.346743,-0.338905,0.190517,-0.143207,-0.311627,0.455510,0.031021,0.231560,-0.385393,0.082909,-0.226036,-0.655254,-0.146348,0.234455,-0.244300,-0.297695,0.482337,0.204953,0.315163,-0.204490,0.480176,-0.234759,0.423979,-0.273955,0.180423,0.308600,-0.057213
0.151350,-0.369250,0.482081,0.451190,0.229677,0.129903,0.196381,-0.055421,0.088442,-0.236504,0.276676,0.050912,0.110027,0.271075,-0.351191,0.167757,-0.157604,-0.342618,0.371131,0.027599,0.417898,-0.416922,0.223244,-0.127004,-0.528377,-0.273549,0.286221,-0.203190,-0.235611,0.380133,0.395128,0.166020,-0.307253,0.458317,-0.359699,0.395736,-0.389801,0.104142,0.171094,0.042109
0.386194,-0.200467,0.134034,-0.185860,0.288315,0.406886,0.070682,-0.093912,0.320112,0.136455,0.183450,0.154476,-0.057915,0.023590,-0.153289,0.426711,0.160810,-0.228719,0.442498,-0.022595,0.119768,-0.138439,-0.022163,0.082450,-0.324947,-0.304709,-0.213550,0.031694,-0.277009,0.198268,-0.215276,0.140000,0.064024,0.351228,-0.186681,-0.045400,-0.227414,0.204236,-0.035989,-0.038141
-1.219320,0.800167,0.579682,1.367095,-1.947493,-0.698391,1.597392,-1.628514,0.233123,1.255907,0.966607,1.608009,-2.789963,0.042950,0.722673,-0.011850,0.282463,-0.340377,0.978413,-0.994618,-0.445926,0.426672,-0.174872,2.931573,1.550318,0.429316,-0.218010,0.801011,-0.944476,-0.232350,0.052042,-1.249031,0.500588,2.154961,-2.824502,0.619962,-1.950472,-0.402208,-0.140839,0.930055
0.120259,-0.367253,0.472549,0.450660,0.206216,0.133682,0.147508,-0.029011,0.066360,-0.270070,0.206853,0.073574,0.083220,0.225743,-0.294259,0.192247,-0.101721,-0.356064,0.301611,-0.013372,0.374202,-0.418833,0.266453,-0.070748,-0.472189,-0.316039,0.196671,-0.224440,-0.227404,0.325385,0.355731,0.128469,-0.298127,0.428746,-0.327282,0.384085,-0.352567,0.080599,0.112663,0.032064
-0.154764,-0.275956,0.240636,0.362933,0.192482,0.160503,-0.126111,0.156439,-0.003457,-0.320214,-0.274201,0.088957,0.106574,-0.182906,-0.011082,0.326518,0.145704,-0.358664,0.227029,-0.456887,-0.095834,-0.297172,0.247834,0.421301,-0.248699,-0.376722,-0.344124,-0.391248,-0.260974,0.006931,-0.252758,-0.056935,0.007696,-0.041617,0.182163,0.363041,-0.042959,0.045982,0.028891,-0.134917
0.073205,-0.276897,0.483321,0.459278,0.330997,0.055421,0.250266,-0.163557,0.058137,-0.179783,0.098036,-0.061209,0.190579,0.191672,-0.358265,0.282825,-0.207834,-0.336834,0.509513,-0.151436,0.273976,-0.232038,0.062585,-0.002009,-0.536858,-0.274885,0.141477,-0.311055,-0.113672,0.273801,0.129881,0.232424,-0.252226,0.248909,-0.060225,0.317195,-0.205916,0.094095,0.269621,0.023407
0.258525,-0.319663,0.366918,0.301788,0.360430,0.078183,0.201254,-0.104284,0.099036,-0.173134,0.206143,-0.089182,0.216464,0.277295,-0.330277,0.201379,-0.128351,-0.293315,0.428651,-0.018818,0.185224,-0.372577,0.125779,-0.173296,-0.619200,-0.164596,0.195880,-0.249024,-0.297537,0.419135,0.137451,0.277752,-0.168543,0.402339,-0.171670,0.425229,-0.245307,0.176020,0.278529,-0.122652
-1.225817,0.019569,-0.244669,1.311206,-0.835153,0.292172,1.283242,-1.151283,1.131221,0.180510,0.810214,1.521470,-2.656981,1.271978,-0.385878,-0.444339,-0.213400,0.654097,0.074684,-0.502436,0.347348,-0.270397,-0.268683,1.601131,0.498311,-1.149030,0.771816,0.783877,0.074265,-1.115925,0.615493,-1.884003,-0.814189,0.275228,-1.519171,0.889170,-2.186618,-1.765392,0.035513,-0.319433
0.046798,-0.270558,0.451953,0.486816,0.276430,0.068902,0.256050,-0.171107,0.081608,-0.162843,0.093815,-0.010146,0.147788,0.171372,-0.329495,0.227342,-0.194386,-0.311802,0.452918,-0.201425,0.242404,-0.235833,0.086703,0.078532,-0.475665,-0.298496,0.118854,-0.240046,-0.119232,0.181156,0.118913,0.181976,-0.233707,0.206671,-0.076292,0.335716,-0.235633,0.079806,0.258520,0.016097
0.293404,-0.583368,0.765540,0.590869,0.416865,0.017654,0.229717,-0.358850,0.410052,-0.345234,0.359287,0.231185,0.108827,0.451473,-0.334183,0.151330,0.036714,-0.322380,0.576461,0.208063,0.663216,-0.366098,0.186363,0.022546,-0.271066,-0.198373,0.273107,-0.212893,-0.195506,0.211483,0.485943,0.157670,-0.429938,0.418860,-0.037764,0.252465,-0.654257,0.171868,0.464326,-0.029557
-0.154856,-0.275884,0.240633,0.363003,0.192511,0.160347,-0.125918,0.156244,-0.003408,-0.320020,-0.274171,0.088876,0.106650,-0.182809,-0.011285,0.326542,0.145486,-0.358641,0.227206,-0.456941,-0.095851,-0.296936,0.247639,0.421242,-0.248851,-0.376672,-0.344058,-0.391259,-0.260881,0.006934,-0.252813,-0.056788,0.007650,-0.041716,0.182350,0.363023,-0.042806,0.046009,0.029043,-0.134855
-0.224801,-0.652242,0.264964,1.203638,-0.598056,0.347101,0.590854,-0.274061,0.114434,-0.598862,0.640183,1.692773,-1.641856,0.923246,-0.310599,-0.558524,0.184988,0.421093,0.492819,0.066473,0.386120,-0.088824,-0.290378,1.396828,-0.293986,-1.166302,0.186301,0.359042,-0.165879,-0.316976,0.828587,-1.166086,0.037126,0.346238,-1.478674,0.473565,-1.597822,-1.639540,-0.100949,0.176674
0.247238,-0.346758,0.390793,0.340739,0.261004,0.052045,0.227110,-0.128946,0.108048,-0.139884,0.227102,-0.001132,0.157330,0.242437,-0.294602,0.110150,-0.154200,-0.284316,0.362300,-0.001507,0.280496,-0.354928,0.107228,-0.111294,-0.469180,-0.231932,0.169240,-0.170033,-0.222614,0.243905,0.252159,0.210946,-0.225476,0.370113,-0.278624,0.367379,-0.318095,0.178764,0.184914,0.025600
0.070155,-0.379711,0.490787,0.459687,0.176848,0.179652,0.091433,0.033507,0.031907,-0.346780,0.148226,0.112297,0.036454,0.167597,-0.212169,0.230529,-0.042293,-0.378208,0.250979,-0.076250,0.361828,-0.436573,0.313296,0.005957,-0.400430,-0.363293,0.128233,-0.229730,-0.216824,0.295239,0.357884,0.060204,-0.316686,0.401523,-0.350666,0.358609,-0.368193,0.024647,0.051354,0.042348
-0.161500,-0.271221,0.241553,0.368680,0.186209,0.143968,-0.104400,0.146603,0.010536,-0.294444,-0.275723,0.068727,0.120829,-0.177458,-0.030973,0.328053,0.127578,-0.354349,0.249430,-0.464530,-0.087476,-0.267399,0.227189,0.398522,-0.262041,-0.370556,-0.335052,-0.399313,-0.243457,0.024982,-0.246833,-0.039116,0.002276,-0.049249,0.189267,0.356723,-0.023926,0.046258,0.040819,-0.129409
0.127240,-0.218893,0.184429,-0.115636,0.246411,0.407277,-0.123384,0.052103,0.227629,-0.006186,0.056230,0.092671,-0.014202,-0.096267,-0.090483,0.469688,0.281523,-0.207639,0.306426,-0.142975,0.048294,-0.240952,0.059041,0.178059,-0.300284,-0.370886,-0.347162,-0.092991,-0.303678,0.115325,-0.235579,-0.028764,0.140596,0.229877,-0.050650,0.147175,-0.129300,0.207032,-0.115912,-0.116834
